Player                   ,Pos ,Team ,week1Targets ,week2Targets ,week3Targts ,week4Targets ,week5Targets ,week6Targets ,week7Targets ,week8Targets ,week9Targets ,week10Targets ,week11Targets ,week12Targets ,week13Targets ,week14Targets ,week15Targets ,week16Targets ,week17Targets ,week18Targets ,TTL   ,AVG  ,player_gsis_id ,season_x ,season_type ,week_x                                                                   ,player_display_name      ,player_position ,team_abbr ,avg_cushion        ,avg_separation     ,avg_intended_air_yards ,percent_share_of_intended_air_yards ,receptions ,targets ,catch_percentage    ,yards  ,rec_touchdowns ,avg_yac             ,avg_expected_yac    ,avg_yac_above_expectation ,player_first_name      ,player_last_name ,player_jersey_number ,player_short_name  ,parsed_weeks                                             ,season_y ,club_code ,week_y ,game_type ,depth_team ,last_name ,first_name ,football_name ,formation ,gsis_id ,jersey_number ,position ,elias_id ,depth_position ,full_name ,catch_rate          ,player_gsis_id_qb ,season ,season_type_qb ,player_display_name_qb ,player_position_qb ,team_abbr_qb ,avg_time_to_throw ,avg_completed_air_yards ,avg_intended_air_yards_qb ,avg_air_yards_differential ,aggressiveness ,max_completed_air_distance ,avg_air_yards_to_sticks ,attempts ,pass_yards ,pass_touchdowns ,interceptions ,passer_rating ,completions ,completion_percentage ,expected_completion_percentage ,completion_percentage_above_expectation ,avg_air_distance ,max_air_distance ,player_first_name_qb ,player_last_name_qb ,player_jersey_number_qb ,player_short_name_qb ,week ,parsed_weeks_qb
Andrei Iosivas           ,WR  ,CIN  ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         2.0 ,         1.0 ,         0.0 ,         1.0 ,         1.0 ,          1.0 ,          0.0 ,          2.0 ,          0.0 ,          0.0 ,          2.0 ,          8.0 ,          0.0 ,          7.0 , 25.0 , 1.6 ,00-0038619     ,    2023 ,REG         ,"16, 18"                                                                 ,Andrei Iosivas           ,WR              ,CIN       ,6.462142857142858  ,2.805759734056654  ,    8.973660714285714  ,                38.62352059655998   ,         9 ,     15 , 60.714285714285715 ,  72.0 ,             2 , 0.8812500000000005 , 1.150901308277888  ,-0.2696513082778875       ,Andrei                 ,Iosivas          ,                  80 ,A.Iosivas          ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 60.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Foster Moreau            ,TE  ,NO   ,         0.0 ,         2.0 ,        0.0 ,         0.0 ,         1.0 ,         4.0 ,         4.0 ,         0.0 ,         1.0 ,          0.0 ,          0.0 ,          0.0 ,          2.0 ,          2.0 ,          5.0 ,          2.0 ,          1.0 ,          1.0 , 25.0 , 1.7 ,00-0034981     ,    2023 ,REG         ,15                                                                       ,Foster Moreau            ,TE              ,NO        ,5.29               ,3.3445178781252    ,    2.1620000000000017 ,                 5.419904738029586  ,         3 ,      5 , 60.0               ,  13.0 ,             0 , 2.8233333333333306 , 4.208371704211572  ,-1.3850383708782417       ,Foster                 ,Moreau           ,                  87 ,F.Moreau           ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 60.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Jake Bobo                ,WR  ,SEA  ,         0.0 ,         1.0 ,        2.0 ,         1.0 ,         0.0 ,         2.0 ,         5.0 ,         2.0 ,         0.0 ,          2.0 ,          2.0 ,          1.0 ,          1.0 ,          0.0 ,          1.0 ,          3.0 ,          1.0 ,          1.0 , 25.0 , 1.5 ,00-0038752     ,    2023 ,REG         ,7                                                                        ,Jake Bobo                ,WR              ,SEA       ,6.356              ,1.9508529979429643 ,   14.172              ,                30.684623045944655  ,         4 ,      5 , 80.0               ,  61.0 ,             1 , 2.6999999999999993 , 2.0508598156008517 ,0.6491401843991476        ,Jake                   ,Bobo             ,                  19 ,J.Bobo             ,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 80.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Stephen Sullivan         ,TE  ,CAR  ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         1.0 ,         5.0 ,          0.0 ,          1.0 ,          1.0 ,          2.0 ,          4.0 ,          1.0 ,          5.0 ,          2.0 ,          2.0 , 24.0 , 2.2 ,00-0036438     ,    2023 ,REG         ,"9, 16"                                                                  ,Stephen Sullivan         ,TE              ,CAR       ,6.045              ,3.360451471536684  ,    7.263000000000001  ,                15.126785007632956  ,         7 ,     10 , 70.0               ,  49.0 ,             0 , 0.2799999999999994 , 1.131274969357244  ,-0.8512749693572448       ,Stephen                ,Sullivan         ,                  84 ,S.Sullivan         ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 70.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Bo Melton                ,WR  ,GB   ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          2.0 ,          6.0 ,          9.0 ,          7.0 , 24.0 , 6.0 ,00-0037091     ,    2023 ,REG         ,"16, 17, 18"                                                             ,Bo Melton                ,WR              ,GB        ,7.503821428571428  ,3.1353416832923315 ,   11.470185185185189  ,                32.42754472564863   ,        15 ,     22 , 68.25396825396825  , 211.0 ,             1 , 2.289388888888887  , 2.310429956836654  ,-0.0210410679477665       ,Bo                     ,Melton           ,                  80 ,B.Melton           ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 68.18181818181817  ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
KhaDarel Hodge           ,WR  ,ATL  ,         0.0 ,         0.0 ,        1.0 ,         2.0 ,         1.0 ,         1.0 ,         1.0 ,         3.0 ,         6.0 ,          0.0 ,          0.0 ,          0.0 ,          1.0 ,          2.0 ,          1.0 ,          1.0 ,          2.0 ,          1.0 , 23.0 , 1.4 ,00-0034854     ,    2023 ,REG         ,9                                                                        ,KhaDarel Hodge           ,WR              ,ATL       ,6.113333333333333  ,3.46327714405697   ,   21.19166666666667   ,                39.52563026516212   ,         3 ,      6 , 50.0               ,  60.0 ,             0 , 6.413333333333334  , 3.1240815606590027 ,3.2892517726743313        ,KhaDarel Lott          ,Hodge            ,                  12 ,K.Hodge            ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 50.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Johnny Mundt             ,TE  ,MIN  ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         1.0 ,         0.0 ,         0.0 ,         1.0 ,         1.0 ,          2.0 ,          0.0 ,          0.0 ,          0.0 ,          1.0 ,          1.0 ,          3.0 ,          7.0 ,          6.0 , 23.0 , 1.4 ,00-0033246     ,    2023 ,REG         ,"17, 18"                                                                 ,Johnny Mundt             ,TE              ,MIN       ,6.1732499999999995 ,5.095358674330122  ,    4.848214285714285  ,                 9.358824982117111  ,         9 ,     13 , 70.23809523809524  ,  97.0 ,             1 , 4.578750000000003  , 3.971046489104805  ,0.6077035108951978        ,Johnny                 ,Mundt            ,                  86 ,J.Mundt            ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 69.23076923076923  ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
David Bell               ,WR  ,CLE  ,         1.0 ,         3.0 ,        0.0 ,         0.0 ,         0.0 ,         3.0 ,         0.0 ,         0.0 ,         0.0 ,          0.0 ,          0.0 ,          2.0 ,          2.0 ,          3.0 ,          0.0 ,          2.0 ,          3.0 ,          4.0 , 23.0 , 1.5 ,00-0037257     ,    2023 ,POST        ,19                                                                       ,David Bell               ,WR              ,CLE       ,6.922              ,4.388750056579873  ,    5.08               ,                14.041876857162602  ,         8 ,      8 ,100.0               ,  54.0 ,             0 , 1.67               , 2.5184833738242034 ,-0.8484833738242035       ,David                  ,Bell             ,                  18 ,Dav.Bell           ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          ,100.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Jordan Akins             ,TE  ,CLE  ,         1.0 ,         1.0 ,        0.0 ,         2.0 ,         0.0 ,         2.0 ,         0.0 ,         1.0 ,         3.0 ,          1.0 ,          0.0 ,          0.0 ,          1.0 ,          1.0 ,          1.0 ,          2.0 ,          1.0 ,          6.0 , 23.0 , 1.4 ,00-0034364     ,    2023 ,REG         ,18                                                                       ,Jordan Akins             ,TE              ,CLE       ,5.49               ,3.8273712764402767 ,    4.293333333333336  ,                10.428305400372444  ,         3 ,      6 , 50.0               ,  24.0 ,             0 , 3.313333333333333  , 3.6975968633609377 ,-0.3842635300276051       ,Jordan                 ,Akins            ,                  84 ,J.Akins            ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 50.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Tyquan Thornton          ,WR  ,NE   ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         0.0 ,         2.0 ,         1.0 ,         0.0 ,         4.0 ,          0.0 ,          0.0 ,          5.0 ,          1.0 ,          5.0 ,          1.0 ,          1.0 ,          3.0 ,          0.0 , 23.0 , 2.6 ,00-0038104     ,    2023 ,REG         ,"12, 14"                                                                 ,Tyquan Thornton          ,WR              ,NE        ,7.071000000000001  ,3.560854935251159  ,    6.167999999999999  ,                19.77785631776857   ,         5 ,     10 , 50.0               ,  36.0 ,             0 , 6.175833333333335  , 4.733553549922358  ,1.4422797834109773        ,Tyquan                 ,Thornton         ,                  11 ,T.Thornton         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 50.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Jalen Reagor             ,WR  ,NE   ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         0.0 ,         0.0 ,         1.0 ,         2.0 ,         6.0 ,          0.0 ,          0.0 ,          0.0 ,          1.0 ,          1.0 ,          2.0 ,          2.0 ,          3.0 ,          5.0 , 23.0 , 2.1 ,00-0036387     ,    2023 ,REG         ,"9, 18"                                                                  ,Jalen Reagor             ,WR              ,NE        ,5.205833333333333  ,1.6164080310245703 ,   21.186833333333333  ,                36.57062267470634   ,         2 ,     11 , 18.333333333333332 ,  44.0 ,             0 , 3.789999999999999  , 4.546611550693342  ,-0.1866115506933425       ,Jalen                  ,Reagor           ,                  83 ,J.Reagor           ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 18.181818181818183 ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Sterling Shepard         ,WR  ,NYG  ,         1.0 ,         1.0 ,        0.0 ,         1.0 ,         2.0 ,         0.0 ,         1.0 ,         0.0 ,         0.0 ,          4.0 ,          3.0 ,          3.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          1.0 ,          5.0 , 22.0 , 1.5 ,00-0032385     ,    2023 ,REG         ,18                                                                       ,Sterling Shepard         ,WR              ,NYG       ,7.108              ,4.42652626732142   ,    2.8280000000000003 ,                 4.959489319911614  ,         3 ,      5 , 60.0               ,  18.0 ,             0 , 6.673333333333335  , 6.472514268751941  ,0.2008190645813936        ,Sterling               ,Shepard          ,                   3 ,S.Shepard          ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 60.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Kyle Philips             ,WR  ,TEN  ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         1.0 ,         2.0 ,         0.0 ,         3.0 ,         5.0 ,          5.0 ,          1.0 ,          2.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          3.0 , 22.0 , 2.4 ,00-0037273     ,    2023 ,REG         ,"9, 10"                                                                  ,Kyle Philips             ,WR              ,TEN       ,6.848              ,4.435958830772755  ,   10.771              ,                13.491270094584394  ,         7 ,     10 , 70.0               , 129.0 ,             0 , 7.344166666666668  , 5.513116696123168  ,1.8310499705435004        ,Kyle                   ,Philips          ,                  18 ,K.Philips          ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 70.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Jamal Agnew              ,WR  ,JAC  ,         0.0 ,         1.0 ,        5.0 ,         0.0 ,         0.0 ,         0.0 ,         6.0 ,         0.0 ,         0.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          2.0 ,          5.0 ,          2.0 ,          0.0 , 21.0 , 1.9 ,00-0033572     ,    2023 ,REG         ,"3, 7, 16"                                                               ,Jamal Agnew              ,WR              ,JAX       ,7.47911111111111   ,2.298645492141355  ,   11.415333333333333  ,                22.07048039912998   ,         9 ,     16 , 55.55555555555555  ,  97.0 ,             0 , 1.8266666666666669 , 3.1788655758879067 ,-1.35219890922124         ,Jamal                  ,Agnew            ,                  39 ,J.Agnew            ,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 56.25              ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Quez Watkins             ,WR  ,PHI  ,         2.0 ,         0.0 ,        0.0 ,         0.0 ,         3.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,          0.0 ,          0.0 ,          0.0 ,          4.0 ,          0.0 ,          1.0 ,          0.0 ,          0.0 ,         11.0 , 21.0 , 2.3 ,00-0036271     ,    2023 ,REG         ,18                                                                       ,Quez Watkins             ,WR              ,PHI       ,7.051818181818181  ,2.4949398611299363 ,    9.742727272727272  ,                32.658845040377884  ,         8 ,     11 , 72.72727272727273  ,  93.0 ,             1 , 2.7112500000000006 , 3.1647176517499176 ,-0.453467651749917        ,Terrance               ,Watkins          ,                  16 ,Q.Watkins          ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 72.72727272727273  ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Chase Claypool           ,WR  ,MIA  ,         2.0 ,         8.0 ,        4.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         2.0 ,         0.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          2.0 ,          0.0 ,          1.0 ,          2.0 , 21.0 , 1.9 ,00-0036326     ,    2023 ,REG         ,2                                                                        ,Chase Claypool           ,WR              ,CHI       ,9.63125            ,2.8250146815521413 ,    8.9775             ,                35.8974358974359    ,         3 ,      8 , 37.5               ,  36.0 ,             1 , 1.7566666666666677 , 1.1051995425838566 ,0.6514671240828112        ,Chase                  ,Claypool         ,                  10 ,C.Claypool         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 37.5               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Brevin Jordan            ,TE  ,HOU  ,         0.0 ,         2.0 ,        2.0 ,         0.0 ,         0.0 ,         1.0 ,         0.0 ,         0.0 ,         0.0 ,          0.0 ,          0.0 ,          2.0 ,          5.0 ,          3.0 ,          1.0 ,          3.0 ,          2.0 ,          0.0 , 21.0 , 1.6 ,00-0036556     ,    2023 ,REG         ,13                                                                       ,Brevin Jordan            ,TE              ,HOU       ,6.095              ,5.021206123698445  ,    6.020000000000001  ,                10.133656533010136  ,         3 ,      5 , 60.0               ,  64.0 ,             0 ,14.11               ,10.947468361893565  ,3.162531638106435         ,Brevin                 ,Jordan           ,                   9 ,B.Jordan           ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 60.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Parker Washington        ,WR  ,JAC  ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,          0.0 ,          0.0 ,          0.0 ,          6.0 ,          3.0 ,          6.0 ,          4.0 ,          1.0 ,          1.0 , 21.0 , 2.3 ,00-0038606     ,    2023 ,REG         ,"13, 15"                                                                 ,Parker Washington        ,WR              ,JAX       ,5.4094999999999995 ,2.456923887465421  ,    7.993333333333334  ,                11.609189270876731  ,        10 ,     12 , 83.33333333333333  ,  73.0 ,             1 , 2.0983333333333314 , 2.814139587853198  ,-0.7158062545198668       ,Christopher            ,Washington       ,                  11 ,P.Washington       ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 83.33333333333334  ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Jalen Guyton             ,WR  ,LAC  ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         0.0 ,         2.0 ,          6.0 ,          0.0 ,          5.0 ,          3.0 ,          1.0 ,          2.0 ,          2.0 ,          0.0 ,          0.0 , 21.0 , 2.6 ,00-0035414     ,    2023 ,REG         ,"10, 12"                                                                 ,Jalen Guyton             ,WR              ,LAC       ,6.219166666666668  ,2.517588513645136  ,   12.7375             ,                23.523235635230275  ,         5 ,     11 , 43.33333333333333  ,  45.0 ,             1 , 3.047499999999999  , 3.2149205754216723 ,-0.1674205754216731       ,Jalen                  ,Guyton           ,                  15 ,J.Guyton           ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 45.45454545454545  ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Harrison Bryant          ,TE  ,CLE  ,         2.0 ,         2.0 ,        0.0 ,         1.0 ,         0.0 ,         1.0 ,         1.0 ,         1.0 ,         0.0 ,          1.0 ,          0.0 ,          1.0 ,          5.0 ,          0.0 ,          1.0 ,          1.0 ,          3.0 ,          0.0 , 20.0 , 1.2 ,00-0036232     ,    2023 ,REG         ,"13, 19"                                                                 ,Harrison Bryant          ,TE              ,CLE       ,5.536666666666667  ,2.81680022960019   ,    7.172833333333331  ,                11.305673155819504  ,         9 ,     11 , 83.33333333333333  , 114.0 ,             1 , 6.390500000000001  , 6.471310840564856  ,-0.0808108405648537       ,Harrison               ,Bryant           ,                  88 ,H.Bryant           ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 81.81818181818183  ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Jamison Crowder          ,WR  ,WAS  ,         0.0 ,         0.0 ,        0.0 ,         0.0 ,         2.0 ,         0.0 ,         0.0 ,         7.0 ,         6.0 ,          1.0 ,          2.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          1.0 ,          0.0 ,          1.0 , 20.0 , 1.2 ,00-0031941     ,    2023 ,REG         ,"8, 9"                                                                   ,Jamison Crowder          ,WR              ,WAS       ,7.345238095238096  ,3.8251822229364327 ,    7.7402380952380945 ,                12.43987336100063   ,        11 ,     13 , 83.33333333333333  , 118.0 ,             1 , 4.278035714285714  , 4.069366051440239  ,0.2086696628454749        ,Jamison                ,Crowder          ,                  83 ,J.Crowder          ,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 84.61538461538461  ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Tim Jones                ,WR  ,JAC  ,         0.0 ,         0.0 ,        3.0 ,         1.0 ,         1.0 ,         0.0 ,         2.0 ,         0.0 ,         0.0 ,          2.0 ,          0.0 ,          0.0 ,          1.0 ,          0.0 ,          0.0 ,          5.0 ,          1.0 ,          2.0 , 18.0 , 1.1 ,00-0036497     ,    2023 ,REG         ,16                                                                       ,Tim Jones                ,WR              ,JAX       ,6.24               ,2.9247884749676407 ,   14.078              ,                16.659566411057465  ,         3 ,      5 , 60.0               ,  32.0 ,             0 , 1.8433333333333348 , 1.4437708870281083 ,0.3995624463052263        ,Tim                    ,Jones            ,                  15 ,T.Jones            ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 60.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
Josh Whyle               ,TE  ,TEN  ,         0.0 ,         0.0 ,        0.0 ,         2.0 ,         1.0 ,         1.0 ,         0.0 ,         0.0 ,         1.0 ,          5.0 ,          2.0 ,          1.0 ,          2.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 ,          0.0 , 15.0 , 1.4 ,00-0038589     ,    2023 ,REG         ,10                                                                       ,Josh Whyle               ,TE              ,TEN       ,5.075              ,3.7123943307756577 ,   10.286              ,                11.407088674976707  ,         2 ,      5 , 40.0               ,  16.0 ,             0 , 2.155000000000001  , 5.2412065115868245 ,-3.0862065115868234       ,Josh                   ,Whyle            ,                  81 ,J.Whyle            ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,         ,          ,       ,          ,           ,          ,           ,              ,          ,        ,              ,         ,         ,               ,          , 40.0               ,                  ,       ,               ,                       ,                   ,             ,                  ,                        ,                          ,                           ,               ,                           ,                        ,         ,           ,                ,              ,              ,            ,                      ,                               ,                                        ,                 ,                 ,                     ,                    ,                        ,                     ,     ,
