season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2023,REG,3,Javonte Williams,RB,DEN,4.434523809523811,0,2.717222222222222,11,42,58.44221754456071,-16.442217544560712,3.8181818181818183,-1.4947470495055193,0.2727272727272727,0,00-0036997,Javonte,Williams,33,J.Williams
2023,REG,3,Jerome Ford,RB,CLE,11.032777777777776,30,3.834625,10,18,26.344212975702433,-8.344212975702433,1.8,-0.8344212975702433,0.4,1,00-0037267,Jerome,Ford,34,J.Ford
2023,REG,3,Clyde Edwards-Helaire,RB,KC,4.487454545454546,13.333333333333334,3.1855714285714285,15,55,60.389656606205634,-5.389656606205634,3.6666666666666665,-0.3593104404137089,0.3333333333333333,1,00-0036360,Clyde,Edwards-Helaire,25,C.Edwards-Helaire
2023,REG,3,Christian McCaffrey,RB,SF,3.6635294117647064,5.555555555555555,2.6222352941176466,18,85,74.03696752904692,10.963032470953081,4.722222222222222,0.6090573594973934,0.5,1,00-0033280,Christian,McCaffrey,23,C.McCaffrey
2023,REG,3,Joshua Kelley,RB,LAC,13.816666666666668,54.54545454545454,2.9547777777777777,11,12,27.893801876708185,-15.893801876708185,1.0909090909090908,-1.4448910797007442,0.18181818181818182,0,00-0036370,Joshua,Kelley,25,J.Kelley
2023,REG,3,James Conner,RB,ARI,2.928265306122449,57.14285714285714,2.9675714285714285,14,98,59.33888459195844,31.66111540804156,7,2.435470416003197,0.38461538461538464,1,00-0033553,James,Conner,6,J.Conner
2023,REG,3,Kyren Williams,RB,LAR,3.5489473684210524,0,2.4154444444444447,10,38,38.99315267771256,-0.9931526777125583,3.8,-0.09931526777125584,0.4,0,00-0037840,Kyren,Williams,23,K.Williams
2023,REG,3,Raheem Mostert,RB,MIA,3.562439024390243,7.6923076923076925,2.7099090909090915,13,82,58.880754403629226,23.119245596370774,6.3076923076923075,1.7784035074131366,0.5384615384615384,3,00-0031687,Dominique,Mostert,31,R.Mostert
2023,REG,3,D'Andre Swift,RB,PHI,2.3906923076923072,50,2.7251250000000002,16,130,106.99464972155124,21.00535027844876,8.125,1.4003566852299172,0.6,0,00-0036275,D'Andre,Swift,0,D.Swift
2023,REG,3,Isiah Pacheco,RB,KC,4.430322580645162,13.333333333333334,2.8314166666666662,15,62,54.748406680772746,-1.7484066807727459,4.133333333333334,-0.13449282159790352,0.46153846153846156,1,00-0037197,Isiah,Pacheco,10,I.Pacheco
2023,REG,3,Bijan Robinson,RB,ATL,5.8963636363636365,40,3.3828888888888886,10,33,28.647236134837595,-3.647236134837595,3.3,-0.4052484594263994,0.3333333333333333,0,00-0038542,Bijan,Robinson,7,B.Robinson
2023,REG,3,Kenneth Gainwell,RB,PHI,3.8400000000000016,71.42857142857143,2.4923333333333333,14,43,42.109862922287995,0.890137077712005,3.0714285714285716,0.06358121983657179,0.5714285714285714,0,00-0036919,Kenneth,Gainwell,14,K.Gainwell
2023,REG,3,Dameon Pierce,RB,HOU,6.684838709677419,50,3.299818181818182,14,31,30.5157158290907,0.48428417090930154,2.2142857142857144,0.03459172649352154,0.5,1,00-0037258,Dameon,Pierce,31,D.Pierce
2023,REG,3,Gus Edwards,RB,BAL,2.6005882352941176,9.090909090909092,2.276777777777778,11,51,54.723219269298696,-3.7232192692986956,4.636363636363637,-0.33847447902715416,0.36363636363636365,0,00-0034184,Gus,Edwards,35,G.Edwards
2023,REG,3,Joe Mixon,RB,CIN,4.155846153846154,5.263157894736842,2.624375,19,65,66.08153472082199,-1.0815347208219919,3.4210526315789473,-0.05692288004326273,0.3684210526315789,1,00-0033897,Joe,Mixon,28,J.Mixon
2023,REG,3,Josh Jacobs,RB,LV,3.530806451612903,35.294117647058826,2.7312499999999993,17,62,67.70824072971048,-5.708240729710482,3.6470588235294117,-0.33577886645355776,0.29411764705882354,0,00-0035700,Joshua,Jacobs,8,J.Jacobs
2023,REG,3,Breece Hall,RB,NYJ,8.657222222222222,33.33333333333333,2.5566666666666666,12,18,26.172944646760648,-8.172944646760648,1.5,-0.6810787205633874,0.25,0,00-0038120,Breece,Hall,20,Bre.Hall
2023,REG,3,Jahmyr Gibbs,RB,DET,3.5045,0,2.868133333333333,17,80,82.00645289008182,-2.0064528900818175,4.705882352941177,-0.11802664059304808,0.35294117647058826,0,00-0039139,Jahmyr,Gibbs,26,J.Gibbs
2023,REG,3,Tony Pollard,RB,DAL,2.8027868852459017,4.3478260869565215,2.363272727272727,23,122,102.35566888884382,15.644331111156177,5.304347826086956,0.711105959598008,0.4090909090909091,0,00-0035261,Tony,Pollard,20,T.Pollard
2023,REG,3,Alexander Mattison,RB,MIN,3.535268817204301,15,2.6168823529411767,20,93,90.84755484741434,2.1524451525856563,4.65,0.10762225762928282,0.4,0,00-0034972,Alexander,Mattison,2,A.Mattison
2023,REG,3,Elijah Mitchell,RB,SF,4.327619047619048,27.27272727272727,2.8499,11,42,47.82294441718435,-5.8229444171843525,3.8181818181818183,-0.5293585833803957,0.18181818181818182,0,00-0036567,Elijah,Mitchell,25,E.Mitchell
2023,REG,3,Najee Harris,RB,PIT,4.295538461538462,26.31578947368421,3.1595294117647055,19,65,53.42516605600059,11.574833943999408,3.4210526315789473,0.6092017865262846,0.47368421052631576,0,00-0036893,Najee,Harris,22,N.Harris
2023,REG,3,Rachaad White,RB,TB,5.31078947368421,14.285714285714285,2.9231666666666665,14,38,57.86206446634451,-19.862064466344513,2.7142857142857144,-1.4187188904531796,0.21428571428571427,0,00-0037256,Rachaad,White,1,R.White
2023,REG,3,Kenneth Walker,RB,SEA,3.666701030927834,33.33333333333333,3.1941666666666664,18,97,55.93636546425339,30.06363453574661,5.388888888888889,1.878977158484163,0.4375,2,00-0038134,Kenneth,Walker,9,K.Walker
2023,REG,3,James Cook,RB,BUF,2.628571428571429,20,2.662533333333333,15,98,55.6708970001405,42.3291029998595,6.533333333333333,2.8219401999906335,0.6666666666666666,0,00-0037248,James,Cook,4,J.Cook
2023,REG,3,Travis Etienne,RB,JAX,3.051136363636363,21.052631578947366,2.4497222222222224,19,88,88.29725409749251,-0.2972540974925124,4.631578947368421,-0.015644952499605916,0.42105263157894735,0,00-0036973,Travis,Etienne,1,T.Etienne
2023,REG,3,Devon Achane,RB,MIA,2.3914778325123147,0,2.713705882352941,18,203,90.59534002886215,104.40465997113785,11.277777777777779,6.960310664742523,0.7333333333333333,2,00-0039040,Devon,Achane,28,D.Achane
2023,REG,3,Zack Moss,RB,IND,3.4238524590163935,30,2.7824999999999993,30,122,91.7858125161857,28.2141874838143,4.066666666666666,0.9729030166832517,0.3448275862068966,0,00-0036251,Zaccheus,Moss,21,Z.Moss
2023,REG,3,Melvin Gordon,RB,BAL,3.6475,30,2.7625555555555557,10,32,48.410852420022735,-16.410852420022735,3.2,-1.6410852420022735,0.2,0,00-0032144,Melvin,Gordon,33,M.Gordon
2023,REG,3,A.J. Dillon,RB,GB,4.815151515151515,0,2.5167777777777776,11,33,47.903726195974606,-14.903726195974606,3,-1.354884199634055,0.2727272727272727,0,00-0036265,Algiers,Dillon,28,A.Dillon
2023,REG,3,Ezekiel Elliott,RB,NE,2.979,6.25,2.5796666666666668,16,80,72.7744196402013,4.225580359798698,5,0.2817053573199132,0.4,0,00-0033045,Ezekiel,Elliott,15,E.Elliott
2023,REG,4,Matt Breida,RB,NYG,4.775000000000001,7.142857142857142,2.2278461538461536,14,30,43.64519741308618,-14.64519741308618,2.142857142857143,-1.1265536471604753,0.3076923076923077,0,00-0033308,Matthew,Breida,31,M.Breida
2023,REG,4,Gus Edwards,RB,BAL,4.7160416666666665,20,2.9180833333333336,15,48,49.87013084339021,-1.870130843390207,3.2,-0.12467538955934714,0.4666666666666667,0,00-0034184,Gus,Edwards,35,G.Edwards
2023,REG,4,David Montgomery,RB,DET,3.8728099173553723,31.25,2.5901,32,121,122.37232911535393,-1.372329115353935,3.78125,-0.04288528485481047,0.4375,3,00-0035685,David,Montgomery,5,D.Montgomery
2023,REG,4,Joe Mixon,RB,CIN,2.7135820895522387,0,2.387166666666667,14,67,72.47970746876982,-5.479707468769817,4.785714285714286,-0.3914076763407012,0.35714285714285715,0,00-0033897,Joe,Mixon,28,J.Mixon
2023,REG,4,Kyren Williams,RB,LAR,1.7015533980582527,0,2.6516956521739132,25,103,87.1387473536355,15.861252646364505,4.12,0.6344501058545802,0.48,2,00-0037840,Kyren,Williams,23,K.Williams
2023,REG,4,Alvin Kamara,RB,NO,3.228627450980392,27.27272727272727,2.528181818181818,11,51,48.467305814983035,1.5326941850169646,4.636363636363637,0.15326941850169645,0.4,0,00-0033906,Alvin,Kamara,41,A.Kamara
2023,REG,4,Bijan Robinson,RB,ATL,2.9121904761904758,42.857142857142854,3.005384615384616,14,105,56.88965266951094,48.11034733048906,7.5,3.4364533807492186,0.5714285714285714,0,00-0038542,Bijan,Robinson,7,B.Robinson
2023,REG,4,Rachaad White,RB,TB,3.780178571428572,33.33333333333333,2.5294999999999996,15,56,48.065176704203225,-2.0651767042032247,3.7333333333333334,-0.14751262172880178,0.35714285714285715,0,00-0037256,Rachaad,White,1,R.White
2023,REG,4,Joshua Kelley,RB,LAC,3.969846153846153,0,3.0406666666666666,17,65,61.44973252898562,0.5502674710143793,3.823529411764706,0.03439171693839871,0.4375,0,00-0036370,Joshua,Kelley,25,J.Kelley
2023,REG,4,Isiah Pacheco,RB,KC,3.4501739130434785,10,3.055058823529412,20,115,88.63106024646176,22.368939753538243,5.75,1.177312618607276,0.3157894736842105,1,00-0037197,Isiah,Pacheco,10,I.Pacheco
2023,REG,4,Alexander Mattison,RB,MIN,2.9473684210526314,23.52941176470588,2.695,17,95,80.85966971066017,14.140330289339829,5.588235294117647,0.8317841346670488,0.47058823529411764,0,00-0034972,Alexander,Mattison,2,A.Mattison
2023,REG,4,Kenneth Walker,RB,SEA,4.042278481012659,47.05882352941176,2.9359285714285717,17,79,57.03369003247471,21.96630996752529,4.647058823529412,1.2921358804426641,0.4117647058823529,1,00-0038134,Kenneth,Walker,9,K.Walker
2023,REG,4,Khalil Herbert,RB,CHI,2.8629126213592233,5.555555555555555,2.458055555555555,18,103,68.36653723652262,27.633462763477382,5.722222222222222,1.7270914227173364,0.5625,0,00-0036906,Khalil,Herbert,24,K.Herbert
2023,REG,4,Tony Pollard,RB,DAL,3.8621276595744676,0,2.6651000000000002,11,47,36.48481606185207,6.515183938147928,4.2727272727272725,0.6515183938147928,0.4,0,00-0035261,Tony,Pollard,20,T.Pollard
2023,REG,4,Miles Sanders,RB,CAR,7.528947368421053,30.76923076923077,2.9575,13,19,35.96313268629457,-16.96313268629457,1.4615384615384615,-1.3048563604841978,0.15384615384615385,0,00-0035243,Miles,Sanders,6,M.Sanders
2023,REG,4,Chuba Hubbard,RB,CAR,4.033414634146341,57.14285714285714,2.373090909090909,14,41,38.26620565221027,2.7337943477897326,2.9285714285714284,0.19527102484212375,0.5,0,00-0036555,Chuba,Hubbard,30,C.Hubbard
2023,REG,4,Rhamondre Stevenson,RB,NE,6.146333333333333,35.714285714285715,2.5536363636363637,14,30,45.65814318396268,-19.65814318396268,2.142857142857143,-1.5121648603048214,0.23076923076923078,0,00-0036875,Rhamondre,Stevenson,38,R.Stevenson
2023,REG,4,Derrick Henry,RB,TEN,3.1436885245901642,36.36363636363637,2.769904761904762,22,122,96.06908833017212,25.93091166982788,5.545454545454546,1.1786778031739944,0.45454545454545453,1,00-0032764,Derrick,Henry,22,D.Henry
2023,REG,4,Josh Jacobs,RB,LV,4.2637931034482754,0,2.607714285714285,17,58,71.95555267737228,-13.955552677372282,3.411764705882353,-0.8209148633748401,0.4117647058823529,1,00-0035700,Joshua,Jacobs,8,J.Jacobs
2023,REG,4,James Cook,RB,BUF,4.732758620689655,16.666666666666664,2.205444444444444,12,29,38.309767404608685,-9.309767404608685,2.4166666666666665,-0.7758139503840571,0.5,1,00-0037248,James,Cook,4,J.Cook
2023,REG,4,Zack Moss,RB,IND,3.524142857142857,5.555555555555555,2.413,18,70,68.7211568452496,1.2788431547504047,3.888888888888889,0.07104684193057803,0.3333333333333333,0,00-0036251,Zaccheus,Moss,21,Z.Moss
2023,REG,4,Dameon Pierce,RB,HOU,4.668641975308642,54.166666666666664,2.766318181818182,24,81,92.23215420356244,-14.232154203562445,3.375,-0.6187893131983672,0.391304347826087,0,00-0037258,Dameon,Pierce,31,D.Pierce
2023,REG,4,Brian Robinson,RB,WAS,4.761555555555555,7.142857142857142,2.943071428571429,14,45,43.68595973958391,1.3140402604160926,3.2142857142857144,0.09386001860114947,0.5714285714285714,1,00-0037746,Brian,Robinson,8,B.Robinson
2023,REG,4,Travis Etienne,RB,JAX,4.108363636363637,45,2.6070999999999995,20,55,73.59480001114967,-18.594800011149673,2.75,-0.9297400005574836,0.25,0,00-0036973,Travis,Etienne,1,T.Etienne
2023,REG,4,James Conner,RB,ARI,4.635192307692307,0,3.468545454545455,11,52,63.89970938756516,-11.89970938756516,4.7272727272727275,-1.0817917625059237,0.45454545454545453,0,00-0033553,James,Conner,6,J.Conner
2023,REG,4,Najee Harris,RB,PIT,2.829577464788733,7.142857142857142,2.32475,14,71,88.44956641443254,-17.44956641443254,5.071428571428571,-1.2463976010308957,0.14285714285714285,0,00-0036893,Najee,Harris,22,N.Harris
2023,REG,4,Christian McCaffrey,RB,SF,3.5123584905660383,15,2.709263157894737,20,106,79.49311482798585,8.506885172014151,5.3,0.4477307985270606,0.47368421052631576,3,00-0033280,Christian,McCaffrey,23,C.McCaffrey
2023,REG,4,D'Andre Swift,RB,PHI,3.1264285714285713,0,2.2996923076923075,14,56,69.28410106304233,-18.28410106304233,4,-1.4064693125417176,0.3076923076923077,1,00-0036275,D'Andre,Swift,0,D.Swift
2023,REG,5,Kendre Miller,RB,NO,5.980540540540541,33.33333333333333,3.017,12,37,47.945093537959515,-11.945093537959515,3.0833333333333335,-1.085917594359956,0.18181818181818182,0,00-0038551,Kendre,Miller,25,K.Miller
2023,REG,5,Eric Gray,RB,NYG,6.744000000000001,0,2.4162222222222223,12,25,37.191617750069376,-15.191617750069376,2.0833333333333335,-1.3810561590972161,0.2727272727272727,0,00-0038396,Eric,Gray,20,E.Gray
2023,REG,5,Breece Hall,RB,NYJ,2.444971751412429,18.181818181818183,2.646047619047619,22,177,101.86423456549886,75.13576543450114,8.045454545454545,3.415262065204597,0.45454545454545453,1,00-0038120,Breece,Hall,20,Bre.Hall
2023,REG,5,Isiah Pacheco,RB,KC,3.417636363636363,18.75,2.7065625,16,55,54.7053241858169,0.2946758141831012,3.4375,0.018417238386443824,0.4375,1,00-0037197,Isiah,Pacheco,10,I.Pacheco
2023,REG,5,Devon Achane,RB,MIA,2.4257615894039737,9.090909090909092,3.279909090909091,11,151,68.66896700529446,82.33103299470554,13.727272727272727,7.484639363155049,0.5454545454545454,1,00-0039040,Devon,Achane,28,D.Achane
2023,REG,5,Josh Jacobs,RB,LV,4.242753623188405,40,2.8955,20,69,69.23704110159996,-0.2370411015999565,3.45,-0.011852055079997825,0.35,1,00-0035700,Joshua,Jacobs,8,J.Jacobs
2023,REG,5,Tyler Allgeier,RB,ATL,6.3555,47.05882352941176,2.9806,17,40,51.00585916894664,-13.005859168946643,2.3529411764705883,-0.8128661980591652,0.3125,0,00-0037263,Tyler,Allgeier,25,T.Allgeier
2023,REG,5,Emari Demercado,RB,ARI,3.616222222222222,10,2.805888888888889,10,45,37.18977314481106,7.810226855188937,4.5,0.7810226855188936,0.6,1,00-0038705,Emari,Demercado,31,E.Demercado
2023,REG,5,Najee Harris,RB,PIT,5.247567567567568,35.714285714285715,2.5620833333333333,14,37,43.10706748064879,-6.107067480648787,2.642857142857143,-0.46977442158836824,0.23076923076923078,0,00-0036893,Najee,Harris,22,N.Harris
2023,REG,5,D'Andre Swift,RB,PHI,4.167714285714285,11.76470588235294,2.8414999999999995,17,70,77.72453921541492,-16.72453921541492,4.117647058823529,-1.0452837009634326,0.25,0,00-0036275,D'Andre,Swift,0,D.Swift
2023,REG,5,Travis Etienne,RB,JAX,3.334558823529412,11.538461538461538,2.923545454545455,26,136,99.02100548339148,36.97899451660852,5.230769230769231,1.4222690198695587,0.38461538461538464,2,00-0036973,Travis,Etienne,1,T.Etienne
2023,REG,5,Kyren Williams,RB,LAR,3.9564150943396226,0,2.6053333333333333,13,53,61.58121978233113,-26.581219782331132,4.076923076923077,-2.4164745256664664,0.18181818181818182,0,00-0037840,Kyren,Williams,23,K.Williams
2023,REG,5,Alvin Kamara,RB,NO,3.716624999999999,9.090909090909092,2.3641818181818186,22,80,95.63597341960616,-15.63597341960616,3.6363636363636362,-0.7107260645275527,0.2727272727272727,1,00-0033906,Alvin,Kamara,41,A.Kamara
2023,REG,5,Khalil Herbert,RB,CHI,2.6271052631578953,20,2.7409,10,76,54.4822210824646,21.517778917535402,7.6,2.1517778917535404,0.3,0,00-0036906,Khalil,Herbert,24,K.Herbert
2023,REG,5,Raheem Mostert,RB,MIA,3.8955384615384614,10,3.0122000000000004,10,65,33.2517519186383,24.7482480813617,6.5,2.7498053423735223,0.6666666666666666,1,00-0031687,Dominique,Mostert,31,R.Mostert
2023,REG,5,Dameon Pierce,RB,HOU,4.432424242424243,10,2.794529411764706,20,66,86.46640974340808,-24.46640974340808,3.3,-1.2877057759688462,0.21052631578947367,0,00-0037258,Dameon,Pierce,31,D.Pierce
2023,REG,5,A.J. Dillon,RB,GB,3.530263157894737,30,2.4565555555555556,20,76,66.65861078788622,4.341389212113782,3.8,0.2284941690586201,0.42105263157894735,1,00-0036265,Algiers,Dillon,28,A.Dillon
2023,REG,5,Jordan Mason,RB,SF,2.633188405797102,70,2.5618888888888893,10,69,34.136522571276586,34.863477428723414,6.9,3.4863477428723413,0.8,1,00-0037525,Jordan,Mason,24,J.Mason
2023,REG,5,Zack Moss,RB,IND,2.3602424242424243,21.73913043478261,2.6249999999999996,23,165,87.63727778451744,77.36272221548256,7.173913043478261,3.3635966180644594,0.6521739130434783,2,00-0036251,Zaccheus,Moss,21,Z.Moss
2023,REG,5,Joe Mixon,RB,CIN,4.377037037037037,28.000000000000004,2.5835909090909093,25,81,84.16296112323829,-3.16296112323829,3.24,-0.1265184449295316,0.44,0,00-0033897,Joe,Mixon,28,J.Mixon
2023,REG,5,Derrick Henry,RB,TEN,4.797674418604651,30.76923076923077,2.6943076923076927,13,43,51.05994440701934,-12.059944407019337,3.3076923076923075,-1.0963585824563034,0.36363636363636365,0,00-0032764,Derrick,Henry,22,D.Henry
2023,REG,5,David Montgomery,RB,DET,3.346605504587156,10.526315789473683,2.660736842105263,19,109,68.7144595008043,30.285540499195704,5.7368421052631575,1.6825300277330948,0.3888888888888889,1,00-0035685,David,Montgomery,5,D.Montgomery
2023,REG,5,Christian McCaffrey,RB,SF,5.585686274509804,52.63157894736842,2.656,19,51,55.463495117469876,-7.463495117469876,2.6842105263157894,-0.4146386176372153,0.4444444444444444,1,00-0033280,Christian,McCaffrey,23,C.McCaffrey
2023,REG,5,Bijan Robinson,RB,ATL,6.655434782608695,42.857142857142854,3.2150999999999996,14,46,59.56681196745804,-13.566811967458037,3.2857142857142856,-0.9690579976755741,0.35714285714285715,0,00-0038542,Bijan,Robinson,7,B.Robinson
2023,REG,5,Gus Edwards,RB,BAL,3.561875,25,2.687181818181818,12,48,45.12397076272323,2.876029237276768,4,0.23966910310639733,0.4166666666666667,0,00-0034184,Gus,Edwards,35,G.Edwards
2023,REG,6,Kareem Hunt,RB,CLE,3.87468085106383,0,2.8140909090909094,12,47,44.54713579497327,2.452864205026728,3.9166666666666665,0.204405350418894,0.25,1,00-0033923,Kareem,Hunt,27,K.Hunt
2023,REG,6,Bijan Robinson,RB,ATL,6.33918918918919,30.76923076923077,2.9539166666666663,13,37,49.30767028664286,-12.30767028664286,2.8461538461538463,-0.9467438682032969,0.23076923076923078,0,00-0038542,Bijan,Robinson,7,B.Robinson
2023,REG,6,Breece Hall,RB,NYJ,4.164615384615385,0,2.7498999999999993,12,39,48.08963900028234,-9.08963900028234,3.25,-0.7574699166901949,0.16666666666666666,1,00-0038120,Breece,Hall,20,Bre.Hall
2023,REG,6,Keaontay Ingram,RB,ARI,4.25925,0,2.8792222222222223,10,40,54.07878429490308,-14.07878429490308,4,-1.407878429490308,0.2,0,00-0037299,Keaontay,Ingram,30,K.Ingram
2023,REG,6,D'Andre Swift,RB,PHI,7.823888888888888,20,2.705375,10,18,52.638183388745986,-34.638183388745986,1.8,-3.4638183388745984,0.2,0,00-0036275,D'Andre,Swift,0,D.Swift
2023,REG,6,Alexander Mattison,RB,MIN,7.034999999999999,33.33333333333333,3.0574999999999997,18,44,64.92939702505544,-20.929397025055437,2.4444444444444446,-1.1627442791697464,0.2777777777777778,0,00-0034972,Alexander,Mattison,2,A.Mattison
2023,REG,6,Kyren Williams,RB,LAR,2.6585443037974685,0,2.643166666666667,20,158,97.82414720669598,60.17585279330402,7.9,3.008792639665201,0.6,1,00-0037840,Kyren,Williams,23,K.Williams
2023,REG,6,James Cook,RB,BUF,3.2281690140845063,7.142857142857142,2.4520000000000004,14,71,50.12432272250892,13.875677277491079,5.071428571428571,1.1563064397909233,0.75,0,00-0037248,James,Cook,4,J.Cook
2023,REG,6,Alvin Kamara,RB,NO,4.49235294117647,36.84210526315789,2.4646874999999997,19,68,76.50652537853497,-8.506525378534974,3.5789473684210527,-0.44771186202815655,0.3157894736842105,0,00-0033906,Alvin,Kamara,41,A.Kamara
2023,REG,6,Raheem Mostert,RB,MIA,3.2426086956521734,23.52941176470588,2.897466666666667,17,115,60.4374537004249,54.5625462995751,6.764705882352941,3.2095615470338292,0.5294117647058824,2,00-0031687,Dominique,Mostert,31,R.Mostert
2023,REG,6,Joe Mixon,RB,CIN,3.5778947368421057,8.333333333333332,2.3533333333333335,12,38,37.307332801617804,0.6926671983821961,3.1666666666666665,0.05772226653184968,0.5833333333333334,0,00-0033897,Joe,Mixon,28,J.Mixon
2023,REG,6,Saquon Barkley,RB,NYG,3.940645161290323,8.333333333333332,2.895388888888889,24,93,54.70800235061676,34.29199764938324,3.875,1.714599882469162,0.4,0,00-0034844,Saquon,Barkley,26,S.Barkley
2023,REG,6,Latavius Murray,RB,BUF,3.1373333333333333,50,2.6580909090909093,12,45,40.73465112569474,6.2653488743052606,3.75,0.5695771703913873,0.45454545454545453,0,00-0030513,Latavius,Murray,28,L.Murray
2023,REG,6,Craig Reynolds,RB,DET,10.241333333333333,40,3.1658888888888894,10,15,26.2411553712125,-11.2411553712125,1.5,-1.12411553712125,0.2,0,00-0035567,Craig,Reynolds,13,C.Reynolds
2023,REG,6,Brian Robinson,RB,WAS,5.463225806451612,10,3.162,10,31,28.193634109001657,1.806365890998343,3.1,0.20070732122203813,0.3333333333333333,0,00-0037746,Brian,Robinson,8,B.Robinson
2023,REG,6,Chuba Hubbard,RB,CAR,3.2713636363636365,5.263157894736842,2.4492631578947366,19,88,72.45518242477365,15.544817575226347,4.631578947368421,0.8181482934329656,0.5263157894736842,1,00-0036555,Chuba,Hubbard,30,C.Hubbard
2023,REG,6,Tony Pollard,RB,DAL,6.45,6.666666666666667,2.7293846153846153,15,30,42.27666033649274,-16.27666033649274,2,-1.1626185954637671,0.14285714285714285,0,00-0035261,Tony,Pollard,20,T.Pollard
2023,REG,6,Gus Edwards,RB,BAL,4.84829268292683,25,2.807733333333333,16,41,49.883081895233694,-8.883081895233694,2.5625,-0.5551926184521059,0.4375,0,00-0034184,Gus,Edwards,35,G.Edwards
2023,REG,6,Austin Ekeler,RB,LAC,6.21851851851852,14.285714285714285,2.943076923076924,14,27,42.90991497805796,-15.909914978057962,1.9285714285714286,-1.1364224984327116,0.07142857142857142,0,00-0033699,Austin,Ekeler,30,A.Ekeler
2023,REG,6,Javonte Williams,RB,DEN,3.3484615384615384,20,2.7222222222222223,10,52,47.13999654859967,4.860003451400331,5.2,0.4860003451400331,0.5,0,00-0036997,Javonte,Williams,33,J.Williams
2023,REG,6,Jerome Ford,RB,CLE,4.094166666666667,11.76470588235294,3.0215714285714284,17,84,93.72631369536367,-9.726313695363672,4.9411764705882355,-0.5721360997272749,0.29411764705882354,0,00-0037267,Jerome,Ford,34,J.Ford
2023,REG,6,Isiah Pacheco,RB,KC,4.4672580645161295,0,2.8642307692307685,16,62,58.50513804567589,3.494861954324108,3.875,0.21842887214525675,0.625,0,00-0037197,Isiah,Pacheco,10,I.Pacheco
2023,REG,6,Dameon Pierce,RB,HOU,5.175294117647059,30.76923076923077,2.9451,13,34,37.25282209259927,-3.252822092599267,2.6153846153846154,-0.25021708404609744,0.46153846153846156,0,00-0037258,Dameon,Pierce,31,D.Pierce
2023,REG,6,Kenneth Walker,RB,SEA,4.6937096774193545,5.263157894736842,2.7864,19,62,82.00790057209272,-22.007900572092723,3.263157894736842,-1.2226611428940402,0.3333333333333333,1,00-0038134,Kenneth,Walker,9,K.Walker
2023,REG,6,Travis Etienne,RB,JAX,5.4034545454545455,22.22222222222222,2.8084166666666674,18,55,58.35092889635119,-3.350928896351192,3.0555555555555554,-0.1861627164639551,0.3888888888888889,2,00-0036973,Travis,Etienne,1,T.Etienne
2023,REG,6,Rhamondre Stevenson,RB,NE,3.0556521739130433,10,2.3154,10,46,56.61534913816226,-10.615349138162259,4.6,-1.0615349138162258,0.3,1,00-0036875,Rhamondre,Stevenson,38,R.Stevenson
2023,REG,6,Tyler Allgeier,RB,ATL,4.216274509803921,38.46153846153847,3.037230769230769,13,51,57.85331400621124,-6.853314006211242,3.923076923076923,-0.5271780004777878,0.3076923076923077,0,00-0037263,Tyler,Allgeier,25,T.Allgeier
2023,REG,6,Christian McCaffrey,RB,SF,4.82906976744186,54.54545454545454,3.1927777777777777,11,43,18.15841554961017,-2.1584155496101687,3.909090909090909,-0.21584155496101687,0.4,0,00-0033280,Christian,McCaffrey,23,C.McCaffrey
2023,REG,6,D'Onta Foreman,RB,CHI,3.5493846153846156,20,2.616928571428572,15,65,57.606945888245754,7.393054111754246,4.333333333333333,0.4928702741169497,0.6,0,00-0033925,D'Onta,Foreman,21,D.Foreman
2023,REG,6,Derrick Henry,RB,TEN,2.624123711340206,50,3.0530909090909093,12,97,47.48279625694782,49.51720374305218,8.083333333333334,4.126433645254348,0.25,1,00-0032764,Derrick,Henry,22,D.Henry
2023,REG,6,Devin Singletary,RB,HOU,3.439482758620689,41.66666666666667,2.767,12,58,53.151928316672425,4.848071683327575,4.833333333333333,0.40400597361063123,0.4166666666666667,0,00-0035250,Devin,Singletary,26,D.Singletary
2023,REG,6,Josh Jacobs,RB,LV,4.8225974025974025,24,2.6730869565217392,25,77,80.88564259086658,-3.8856425908665813,3.08,-0.15542570363466324,0.36,0,00-0035700,Joshua,Jacobs,8,J.Jacobs
2023,REG,7,Austin Ekeler,RB,LAC,4.112,21.428571428571427,2.4228571428571426,14,45,51.966601981756895,-6.966601981756895,3.2142857142857144,-0.49761442726834965,0.42857142857142855,0,00-0033699,Austin,Ekeler,30,A.Ekeler
2023,REG,7,Zack Moss,RB,IND,4.480175438596492,11.11111111111111,2.7071333333333336,18,57,46.1535471299429,10.8464528700571,3.1666666666666665,0.6025807150031722,0.5555555555555556,0,00-0036251,Zaccheus,Moss,21,Z.Moss
2023,REG,7,Darrell Henderson,RB,LAR,3.792459016393442,16.666666666666664,2.51225,18,61,73.14818267868264,-12.148182678682645,3.388888888888889,-0.6748990377045914,0.2777777777777778,1,00-0035664,Darrell,Henderson,27,D.Henderson
