season ,season_type ,week ,player_display_name   ,player_position ,team_abbr ,efficiency          ,percent_attempts_gte_eight_defenders ,avg_time_to_los    ,rush_attempts ,rush_yards ,expected_rush_yards ,rush_yards_over_expected ,avg_rush_yards      ,rush_yards_over_expected_per_att ,rush_pct_over_expected ,rush_touchdowns ,player_gsis_id ,player_first_name ,player_last_name ,player_jersey_number ,player_short_name ,Player_x              ,Team_x ,ATT   ,YDS       ,TDS ,REC_x ,YDS.1 ,TDS.1 ,FL_x ,FPTS_x ,Oline_Rank ,depth_chart_num ,Player_y              ,PassTD ,INT ,SACKS ,RecTD ,RUSH_ATT ,RushTD ,RUSH_RECEIVE_TD ,TD.1 ,LG   ,20+  ,FL_y ,FPTS_y ,FPTS/G ,ROST   ,AIR/A ,PKT TIME ,SK ,KNCK ,HRRY ,BLITZ ,POOR ,RZ ATT ,RTG ,CMP ,PassATT ,PCT ,PassYDS ,Y/A ,Y/ATT ,YBCON ,YBCON/ATT ,YACON/ATT ,TK LOSS ,TK LOSS YDS ,LNG TD ,YACON.1 ,RushATT ,RushYDS ,YBC ,YBC/R ,AIR/R ,YAC ,YAC/R ,YACON/R ,% TM ,CATCHABLE ,RecYDS ,Y/R  ,AIR ,DROP ,YACON ,BRKTKL ,LNG  ,RZ TGT ,REC_y ,TGT  ,10+ YDS ,20+ YDS ,30+ YDS ,40+ YDS ,50+ YDS ,Rank  ,G    ,Pos ,Team_y ,week1Targets ,week2Targets ,week3Targts ,week4Targets ,week5Targets ,week6Targets ,week7Targets ,week8Targets ,week9Targets ,week10Targets ,week11Targets ,week12Targets ,week13Targets ,week14Targets ,week15Targets ,week16Targets ,week17Targets ,week18Targets ,TTL  ,AVG
  2023 ,REG         ,  10 ,Kareem Hunt           ,RB              ,CLE       , 4.461875           ,                 50.0                ,2.6586999999999996 ,           10 ,        32 , 31.812473054257534 ,0.1875269457424622       , 3.2                ,0.0187526945742462               ,    0.5                ,              1 ,00-0033923     ,Kareem            ,Hunt             ,                  27 ,K.Hunt            ,Kareem Hunt           ,CLE    ,135.4 ,466.9     ,6.0 , 15.0 ,174.2 ,  0.6 , 0.0 , 118.1 ,        22 ,2               ,Kareem Hunt           ,       ,    ,      ,      ,         ,       ,            9.0 , 0.0 ,16.0 , 0.0 , 0.0 , 118.5 ,   7.9 ,47.1%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.0 ,  3.0 ,264.0 ,      2.0 ,      1.1 ,   13.0 ,-18.0       ,  16.0 ,   13.0 ,  135.0 ,411     ,    ,      ,      ,    ,      ,        ,     ,          ,  84.0 , 5.6 ,    ,     ,147.0 ,   2.0 ,16.0 ,   1.0 , 15.0 ,21.0 ,    5.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 41.0 ,15.0 ,RB  ,CLE    ,-            ,-            ,3           ,0            ,bye          ,3            ,1            ,1            ,1            ,0             ,3             ,0             ,1             ,1             ,1             ,4             ,1             ,1             ,21.0 ,1.4
  2023 ,REG         ,  10 ,Derrick Henry         ,RB              ,TEN       , 6.665416666666668  ,                 45.45454545454545   ,2.6277142857142857 ,           11 ,        24 , 35.07864497901335  ,-11.078644979013347      , 2.1818181818181817 ,-1.007149543546668               ,    0.4545454545454545 ,              0 ,00-0032764     ,Derrick           ,Henry            ,                  22 ,D.Henry           ,Derrick Henry         ,BAL    ,308.5 ,"1,296.9" ,9.5 , 30.1 ,244.0 ,  0.6 , 1.3 , 242.4 ,        32 ,1               ,Derrick Henry         ,       ,    ,      ,      ,         ,       ,           12.0 , 0.0 ,69.0 ,11.0 , 0.0 , 246.7 ,  14.5 ,99.0%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.2 ,  4.2 ,597.0 ,      2.1 ,      2.0 ,   27.0 ,-62.0       ,  29.0 ,   46.0 ,  280.0 ,"1,167" ,    ,      ,      ,    ,      ,        ,     ,          , 214.0 , 7.6 ,    ,     ,570.0 ,  23.0 ,69.0 ,   2.0 , 28.0 ,36.0 ,   23.0 ,    5.0 ,    2.0 ,    2.0 ,    2.0 ,  8.0 ,17.0 ,RB  ,TEN    ,3            ,4            ,0           ,1            ,3            ,2            ,bye          ,4            ,4            ,1             ,2             ,2             ,2             ,2             ,4             ,1             ,1             ,0             ,36.0 ,2.1
  2023 ,REG         ,  10 ,Najee Harris          ,RB              ,PIT       , 3.197560975609756  ,                  6.25               ,2.7466875          ,           16 ,        82 , 67.44729811990513  ,14.552701880094872       , 5.125              ,0.9095438675059296               ,    0.5625             ,              1 ,00-0036893     ,Najee             ,Harris           ,                  22 ,N.Harris          ,Najee Harris          ,PIT    ,247.7 ,968.5     ,6.3 , 37.4 ,232.6 ,  1.7 , 1.0 , 203.9 ,        17 ,1               ,Najee Harris          ,       ,    ,      ,      ,         ,       ,            8.0 , 0.0 ,25.0 , 8.0 , 1.0 , 195.5 ,  11.5 ,91.9%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.1 ,  4.1 ,500.0 ,      2.0 ,      2.1 ,   29.0 ,-66.0       ,  10.0 ,   40.0 ,  255.0 ,"1,035" ,    ,      ,      ,    ,      ,        ,     ,          , 170.0 , 5.9 ,    ,     ,535.0 ,  30.0 ,25.0 ,   3.0 , 29.0 ,38.0 ,   24.0 ,    8.0 ,    0.0 ,    0.0 ,    0.0 , 23.0 ,17.0 ,RB  ,PIT    ,2            ,3            ,1           ,2            ,1            ,bye          ,3            ,5            ,4            ,4             ,2             ,0             ,3             ,3             ,0             ,0             ,0             ,5             ,38.0 ,2.2
  2023 ,REG         ,  10 ,D'Onta Foreman        ,RB              ,CHI       , 3.5326250000000003 ,                  9.523809523809524  ,2.6316842105263154 ,           21 ,        80 , 91.82186549079104  ,-11.821865490791026      , 3.8095238095238098 ,-0.5629459757519536              ,    0.3333333333333333 ,              1 ,00-0033925     ,D'Onta            ,Foreman          ,                  21 ,D.Foreman         ,D'Onta Foreman        ,CHI    ,132.2 ,585.7     ,3.0 ,  8.0 , 58.6 ,  0.4 , 0.5 ,  91.2 ,        19 ,2               ,D'Onta Foreman        ,       ,    ,      ,      ,         ,       ,            4.0 , 1.0 ,22.0 , 1.0 , 0.0 ,  91.2 ,  10.1 ,32.8%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.9 ,  3.9 ,290.0 ,      2.7 ,      1.2 ,   11.0 ,-35.0       ,   4.0 ,   14.0 ,  109.0 ,425     ,    ,      ,      ,    ,      ,        ,     ,          ,  77.0 , 7.0 ,    ,     ,135.0 ,   7.0 ,22.0 ,   2.0 , 11.0 ,16.0 ,   12.0 ,    1.0 ,    0.0 ,    0.0 ,    0.0 , 51.0 , 9.0 ,RB  ,CHI    ,3            ,-            ,-           ,-            ,-            ,1            ,5            ,2            ,0            ,2             ,0             ,-             ,bye           ,3             ,0             ,-             ,-             ,-             ,16.0 ,1.8
  2023 ,REG         ,  10 ,James Conner          ,RB              ,ARI       , 3.6864383561643823 ,                 18.75               ,2.623733333333333  ,           16 ,        73 , 70.7072865020741   ,2.2927134979259023       , 4.5625             ,0.1432945936203689               ,    0.5                ,              0 ,00-0033553     ,James             ,Conner           ,                   6 ,J.Conner          ,James Conner          ,ARI    ,213.6 ,905.2     ,6.7 , 37.6 ,267.2 ,  1.3 , 0.7 , 201.6 ,        25 ,-1              ,James Conner          ,       ,    ,      ,      ,         ,       ,            7.0 , 2.0 ,44.0 ,14.0 , 0.0 , 201.5 ,  15.5 ,93.9%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,5.0 ,  5.0 ,631.0 ,      3.0 ,      2.0 ,   21.0 ,-28.0       ,  29.0 ,   77.0 ,  208.0 ,"1,040" ,    ,      ,      ,    ,      ,        ,     ,          , 165.0 , 6.1 ,    ,     ,409.0 ,  27.0 ,44.0 ,   5.0 , 27.0 ,33.0 ,   31.0 ,   11.0 ,    2.0 ,    1.0 ,    0.0 , 18.0 ,13.0 ,RB  ,ARI    ,5            ,1            ,2           ,2            ,0            ,-            ,-            ,-            ,-            ,0             ,3             ,5             ,2             ,bye           ,3             ,5             ,1             ,4             ,33.0 ,2.5
  2023 ,REG         ,  10 ,James Cook            ,RB              ,BUF       , 2.2510091743119265 ,                  0.0                ,2.618916666666667  ,           12 ,       109 , 66.009031420278    ,42.990968579721994       , 9.083333333333334  ,3.582580714976833                ,    0.5                ,              0 ,00-0037248     ,James             ,Cook             ,                   4 ,J.Cook            ,James Cook            ,BUF    ,167.6 ,905.5     ,4.3 , 36.8 ,302.6 ,  2.2 , 1.6 , 193.3 ,         6 ,1               ,James Cook            ,       ,    ,      ,      ,         ,       ,            2.0 , 4.0 ,42.0 ,10.0 , 2.0 , 232.7 ,  13.7 ,96.7%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.7 ,  4.7 ,649.0 ,      2.7 ,      2.0 ,   22.0 ,-58.0       ,  24.0 ,   97.0 ,  237.0 ,"1,122" ,    ,      ,      ,    ,      ,        ,     ,          , 445.0 ,10.1 ,    ,     ,473.0 ,   8.0 ,42.0 ,   6.0 , 44.0 ,54.0 ,   33.0 ,    6.0 ,    3.0 ,    1.0 ,    0.0 , 12.0 ,17.0 ,RB  ,BUF    ,6            ,4            ,3           ,1            ,4            ,0            ,3            ,1            ,4            ,2             ,4             ,7             ,bye           ,5             ,3             ,0             ,3             ,4             ,54.0 ,3.2
  2023 ,REG         ,  10 ,Devin Singletary      ,RB              ,HOU       , 3.3538666666666663 ,                 20.0                ,2.9365517241379315 ,           30 ,       150 ,134.24108326041278  ,15.75891673958722        , 5.0                ,0.5252972246529074               ,    0.4                ,              1 ,00-0035250     ,Devin             ,Singletary       ,                  26 ,D.Singletary      ,Devin Singletary      ,NYG    ,134.1 ,635.4     ,3.3 , 24.1 ,186.2 ,  0.4 , 1.1 , 126.2 ,        15 ,1               ,Devin Singletary      ,       ,    ,      ,      ,         ,       ,            4.0 , 0.0 ,24.0 , 3.0 , 0.0 , 167.3 ,   9.8 ,80.7%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.2 ,  4.2 ,551.0 ,      2.6 ,      1.6 ,   19.0 ,-40.0       ,  11.0 ,   42.0 ,  216.0 ,898     ,    ,      ,      ,    ,      ,        ,     ,          , 193.0 , 6.4 ,    ,     ,347.0 ,  10.0 ,24.0 ,   4.0 , 30.0 ,38.0 ,   23.0 ,    3.0 ,    0.0 ,    0.0 ,    0.0 , 32.0 ,17.0 ,RB  ,HOU    ,0            ,1            ,2           ,1            ,1            ,2            ,bye          ,2            ,2            ,2             ,2             ,7             ,1             ,3             ,5             ,3             ,3             ,1             ,38.0 ,2.2
  2023 ,REG         ,  10 ,Jaylen Warren         ,RB              ,PIT       , 2.9102970297029698 ,                  6.666666666666667  ,2.826571428571428  ,           15 ,       101 , 63.71735343389465  ,37.28264656610535        , 6.733333333333333  ,2.4855097710736898               ,    0.5333333333333333 ,              1 ,00-0037228     ,Jaylen            ,Warren           ,                  30 ,J.Warren          ,Jaylen Warren         ,PIT    ,114.8 ,589.1     ,4.5 , 33.6 ,239.1 ,  0.4 , 0.7 , 144.4 ,        17 ,2               ,Jaylen Warren         ,       ,    ,      ,      ,         ,       ,            4.0 , 0.0 ,74.0 , 9.0 , 2.0 , 196.4 ,  11.6 ,81.7%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,5.3 ,  5.3 ,480.0 ,      3.2 ,      2.0 ,   16.0 ,-45.0       ,  74.0 ,   95.0 ,  149.0 ,784     ,    ,      ,      ,    ,      ,        ,     ,          , 370.0 , 6.1 ,    ,     ,304.0 ,  27.0 ,74.0 ,   5.0 , 61.0 ,74.0 ,   24.0 ,    6.0 ,    1.0 ,    1.0 ,    1.0 , 22.0 ,17.0 ,RB  ,PIT    ,6            ,6            ,4           ,6            ,3            ,bye          ,2            ,5            ,3            ,4             ,3             ,3             ,3             ,5             ,6             ,6             ,4             ,5             ,74.0 ,4.4
  2023 ,REG         ,  10 ,Tony Pollard          ,RB              ,DAL       , 4.371090909090909  ,                 20.0                ,2.750866666666667  ,           15 ,        55 , 52.23062676427051  ,1.7693732357294891       , 3.6666666666666665 ,0.1263838025521063               ,    0.4285714285714285 ,              0 ,00-0035261     ,Tony              ,Pollard          ,                  20 ,T.Pollard         ,Tony Pollard          ,TEN    ,227.8 ,"1,124.1" ,8.4 , 46.5 ,362.0 ,  2.1 , 0.8 , 256.5 ,         8 ,1               ,Tony Pollard          ,       ,    ,      ,      ,         ,       ,            6.0 , 0.0 ,31.0 , 7.0 , 1.0 , 222.6 ,  13.1 ,99.0%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.0 ,  4.0 ,536.0 ,      2.1 ,      1.9 ,   28.0 ,-70.0       ,  21.0 ,   83.0 ,  252.0 ,"1,005" ,    ,      ,      ,    ,      ,        ,     ,          , 311.0 , 5.7 ,    ,     ,474.0 ,  19.0 ,31.0 ,  12.0 , 55.0 ,67.0 ,   21.0 ,    6.0 ,    1.0 ,    0.0 ,    0.0 , 14.0 ,17.0 ,RB  ,DAL    ,3            ,8            ,3           ,3            ,5            ,7            ,bye          ,1            ,5            ,0             ,5             ,6             ,4             ,8             ,3             ,1             ,3             ,2             ,67.0 ,3.9
  2023 ,REG         ,  10 ,Josh Jacobs           ,RB              ,LV        , 3.7912068965517234 ,                 14.814814814814811  ,2.7907499999999996 ,           27 ,       116 ,120.13197610399388  ,-4.1319761039938925      , 4.296296296296297  ,-0.1530361519997738              ,    0.4074074074074074 ,              0 ,00-0035700     ,Joshua            ,Jacobs           ,                   8 ,J.Jacobs          ,Josh Jacobs           ,GB     ,260.5 ,"1,107.4" ,8.7 , 38.5 ,280.4 ,  0.6 , 1.1 , 230.8 ,        10 ,1               ,Josh Jacobs           ,       ,    ,      ,      ,         ,       ,            6.0 , 0.0 ,63.0 , 8.0 , 1.0 , 181.1 ,  13.9 ,95.1%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.5 ,  3.5 ,512.0 ,      2.2 ,      1.3 ,   26.0 ,-56.0       ,  63.0 ,   82.0 ,  233.0 ,805     ,    ,      ,      ,    ,      ,        ,     ,          , 296.0 , 8.0 ,    ,     ,293.0 ,  10.0 ,63.0 ,   6.0 , 37.0 ,54.0 ,    9.0 ,    3.0 ,    2.0 ,    2.0 ,    1.0 , 28.0 ,13.0 ,RB  ,LV     ,3            ,6            ,5           ,11           ,5            ,5            ,4            ,4            ,0            ,2             ,1             ,6             ,bye           ,2             ,-             ,-             ,-             ,-             ,54.0 ,4.2
  2023 ,REG         ,  10 ,David Montgomery      ,RB              ,DET       , 2.1839655172413797 ,                 16.666666666666664  ,2.538727272727273  ,           12 ,       116 , 47.61392772093945  ,68.38607227906056        , 9.666666666666666  ,5.69883935658838                 ,    0.6666666666666666 ,              1 ,00-0035685     ,David             ,Montgomery       ,                   5 ,D.Montgomery      ,David Montgomery      ,DET    ,198.7 ,840.8     ,8.0 , 29.9 ,257.6 ,  1.0 , 1.1 , 191.2 ,         2 ,1               ,David Montgomery      ,       ,    ,      ,      ,         ,       ,           13.0 , 0.0 ,75.0 , 9.0 , 1.0 , 207.2 ,  14.8 ,95.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.6 ,  4.6 ,549.0 ,      2.5 ,      2.1 ,   15.0 ,-30.0       ,  75.0 ,   29.0 ,  219.0 ,"1,015" ,    ,      ,      ,    ,      ,        ,     ,          , 117.0 , 7.3 ,    ,     ,466.0 ,  17.0 ,75.0 ,   0.0 , 16.0 ,24.0 ,   22.0 ,    4.0 ,    2.0 ,    2.0 ,    1.0 , 17.0 ,14.0 ,RB  ,DET    ,0            ,1            ,-           ,2            ,6            ,1            ,-            ,-            ,bye          ,0             ,2             ,1             ,2             ,3             ,3             ,2             ,1             ,0             ,24.0 ,1.7
  2023 ,REG         ,  10 ,Ezekiel Elliott       ,RB              ,NE        , 3.047962962962963  ,                 15.384615384615383  ,2.6626666666666665 ,           13 ,        54 , 55.043836188349346 ,-1.0438361883493457      , 4.153846153846154  ,-0.0802950914114881              ,    0.5384615384615384 ,              0 ,00-0033045     ,Ezekiel           ,Elliott          ,                  15 ,E.Elliott         ,Ezekiel Elliott       ,NE     ,148.5 ,585.2     ,4.6 , 23.5 ,159.4 ,  0.8 , 1.0 , 128.5 ,        20 ,1               ,Ezekiel Elliott       ,       ,    ,      ,      ,         ,       ,            3.0 , 2.0 ,17.0 , 0.0 , 1.0 , 174.5 ,  10.3 ,82.2%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.5 ,  3.5 ,366.0 ,      2.0 ,      1.5 ,   17.0 ,-29.0       ,   6.0 ,  110.0 ,  184.0 ,642     ,    ,      ,      ,    ,      ,        ,     ,          , 313.0 , 6.1 ,    ,     ,274.0 ,   5.0 ,17.0 ,   4.0 , 51.0 ,65.0 ,    8.0 ,    0.0 ,    0.0 ,    0.0 ,    0.0 , 30.0 ,17.0 ,RB  ,NE     ,7            ,0            ,1           ,3            ,4            ,1            ,1            ,0            ,5            ,2             ,bye           ,2             ,5             ,8             ,6             ,11            ,2             ,7             ,65.0 ,3.8
  2023 ,REG         ,  10 ,Joe Mixon             ,RB              ,CIN       , 3.3097826086956523 ,                  9.090909090909092  ,2.310888888888889  ,           11 ,        46 , 51.8302374114413   ,-5.830237411441303       , 4.181818181818182  ,-0.5300215828583003              ,    0.2727272727272727 ,              1 ,00-0033897     ,Joe               ,Mixon            ,                  28 ,J.Mixon           ,Joe Mixon             ,HOU    ,226.4 ,925.7     ,7.4 , 47.9 ,339.1 ,  2.2 , 0.5 , 231.2 ,        26 ,-1              ,Joe Mixon             ,       ,    ,      ,      ,         ,       ,            9.0 , 3.0 ,44.0 , 5.0 , 0.0 , 267.0 ,  15.7 ,98.8%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.0 ,  4.0 ,671.0 ,      2.6 ,      1.4 ,   22.0 ,-47.0       ,  14.0 ,  133.0 ,  257.0 ,"1,034" ,    ,      ,      ,    ,      ,        ,     ,          , 376.0 , 7.2 ,    ,     ,363.0 ,  10.0 ,44.0 ,  13.0 , 52.0 ,64.0 ,   27.0 ,    3.0 ,    1.0 ,    1.0 ,    0.0 ,  6.0 ,17.0 ,RB  ,CIN    ,5            ,5            ,2           ,1            ,4            ,4            ,bye          ,3            ,6            ,3             ,5             ,2             ,7             ,4             ,3             ,4             ,4             ,2             ,64.0 ,3.8
  2023 ,REG         ,  10 ,Jonathan Taylor       ,RB              ,IND       , 4.440579710144927  ,                 21.73913043478261   ,2.6506190476190477 ,           23 ,        69 , 87.53664338941928  ,-18.53664338941928       , 3.0                ,-0.8059410169312732              ,    0.217391304347826  ,              1 ,00-0036223     ,Jonathan          ,Taylor           ,                  28 ,J.Taylor          ,Jonathan Taylor       ,IND    ,204.6 ,906.0     ,6.0 , 20.4 ,161.8 ,  0.6 , 1.1 , 164.6 ,         3 ,1               ,Jonathan Taylor       ,       ,    ,      ,      ,         ,       ,            7.0 , 1.0 ,49.0 , 8.0 , 0.0 , 156.4 ,  15.6 ,97.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.4 ,  4.4 ,287.0 ,      1.7 ,      2.7 ,   14.0 ,-24.0       ,  49.0 ,   29.0 ,  169.0 ,741     ,    ,      ,      ,    ,      ,        ,     ,          , 153.0 , 8.1 ,    ,     ,454.0 ,  14.0 ,49.0 ,   4.0 , 19.0 ,23.0 ,   23.0 ,    4.0 ,    2.0 ,    2.0 ,    0.0 , 33.0 ,10.0 ,RB  ,IND    ,-            ,-            ,-           ,-            ,1            ,6            ,4            ,2            ,5            ,1             ,bye           ,0             ,-             ,-             ,-             ,1             ,1             ,2             ,23.0 ,2.3
  2023 ,REG         ,  10 ,Christian McCaffrey   ,RB              ,SF        , 3.4991578947368422 ,                 56.25               ,3.074666666666667  ,           16 ,        95 , 74.37620214558572  ,20.62379785441428        , 5.9375             ,1.2889873659008924               ,    0.4375             ,              0 ,00-0033280     ,Christian         ,McCaffrey        ,                  23 ,C.McCaffrey       ,Christian McCaffrey   ,SF     ,221.4 ,"1,085.9" ,8.6 , 73.5 ,622.4 ,  4.8 , 1.0 , 322.8 ,        21 ,1               ,Christian McCaffrey   ,       ,    ,      ,      ,         ,       ,           14.0 , 7.0 ,72.0 ,19.0 , 2.0 , 391.3 ,  24.5 ,97.9%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,5.4 ,  5.4 ,886.0 ,      3.3 ,      2.1 ,   25.0 ,-54.0       ,  65.0 ,   73.0 ,  272.0 ,"1,459" ,    ,      ,      ,    ,      ,        ,     ,          , 564.0 , 8.4 ,    ,     ,573.0 ,  13.0 ,72.0 ,  16.0 , 67.0 ,83.0 ,   44.0 ,    9.0 ,    4.0 ,    3.0 ,    3.0 ,  1.0 ,16.0 ,RB  ,SF     ,5            ,3            ,5           ,8            ,3            ,3            ,3            ,7            ,bye          ,10            ,5             ,6             ,4             ,1             ,5             ,10            ,5             ,-             ,83.0 ,5.2
  2023 ,REG         ,  10 ,Rhamondre Stevenson   ,RB              ,NE        , 3.1685227272727277 ,                 10.0                ,2.656947368421053  ,           20 ,        88 , 77.7621235713867   ,2.237876428613305        , 4.4                ,0.117782969927016                ,    0.4210526315789473 ,              0 ,00-0036875     ,Rhamondre         ,Stevenson        ,                  38 ,R.Stevenson       ,Rhamondre Stevenson   ,NE     ,188.0 ,818.9     ,4.8 , 50.1 ,298.9 ,  1.1 , 1.0 , 195.3 ,        20 ,1               ,Rhamondre Stevenson   ,       ,    ,      ,      ,         ,       ,            4.0 , 0.0 ,64.0 , 4.0 , 1.0 , 145.7 ,  12.1 ,78.2%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.0 ,  4.0 ,309.0 ,      2.0 ,      2.0 ,   12.0 ,-26.0       ,  64.0 ,   62.0 ,  156.0 ,619     ,    ,      ,      ,    ,      ,        ,     ,          , 238.0 , 6.3 ,    ,     ,310.0 ,  12.0 ,64.0 ,   4.0 , 38.0 ,51.0 ,   10.0 ,    1.0 ,    1.0 ,    1.0 ,    1.0 , 35.0 ,12.0 ,RB  ,NE     ,6            ,3            ,4           ,3            ,2            ,6            ,6            ,4            ,6            ,5             ,bye           ,5             ,1             ,-             ,-             ,-             ,-             ,-             ,51.0 ,4.3
  2023 ,REG         ,  10 ,Gus Edwards           ,RB              ,BAL       , 5.612083333333334  ,                 63.63636363636363   ,2.4714444444444448 ,           11 ,        24 , 34.39704162701097  ,-10.397041627010973      , 2.1818181818181817 ,-0.9451856024555428              ,    0.1818181818181818 ,              1 ,00-0034184     ,Gus               ,Edwards          ,                  35 ,G.Edwards         ,Gus Edwards           ,LAC    ,124.1 ,665.7     ,5.5 ,  7.8 , 85.0 ,  0.1 , 1.3 , 113.8 ,         5 ,1               ,Gus Edwards           ,       ,    ,      ,      ,         ,       ,           13.0 , 0.0 ,42.0 , 8.0 , 2.0 , 187.0 ,  11.0 ,76.9%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.1 ,  4.1 ,514.0 ,      2.6 ,      1.5 ,   13.0 ,-25.0       ,   7.0 ,   12.0 ,  198.0 ,810     ,    ,      ,      ,    ,      ,        ,     ,          , 180.0 ,15.0 ,    ,     ,296.0 ,  11.0 ,42.0 ,   0.0 , 12.0 ,13.0 ,   15.0 ,    6.0 ,    1.0 ,    1.0 ,    0.0 , 25.0 ,17.0 ,RB  ,BAL    ,0            ,0            ,0           ,3            ,0            ,1            ,1            ,2            ,0            ,1             ,2             ,1             ,bye           ,0             ,1             ,1             ,0             ,0             ,13.0 ,0.8
  2023 ,REG         ,  10 ,Saquon Barkley        ,RB              ,NYG       , 3.4093939393939396 ,                 38.46153846153847   ,2.9280000000000004 ,           13 ,        66 , 35.03574028026611  ,17.96425971973389        , 5.076923076923077  ,1.4970216433111574               ,    0.4166666666666667 ,              0 ,00-0034844     ,Saquon            ,Barkley          ,                  26 ,S.Barkley         ,Saquon Barkley        ,PHI    ,252.0 ,"1,087.5" ,7.5 , 50.9 ,353.1 ,  2.0 , 1.0 , 250.0 ,        30 ,1               ,Saquon Barkley        ,       ,    ,      ,      ,         ,       ,            6.0 , 4.0 ,36.0 ,12.0 , 2.0 , 223.2 ,  15.9 ,100.0% ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.9 ,  3.9 ,509.0 ,      2.1 ,      1.8 ,   38.0 ,-80.0       ,   7.0 ,   33.0 ,  247.0 ,962     ,    ,      ,      ,    ,      ,        ,     ,          , 280.0 , 6.8 ,    ,     ,453.0 ,  12.0 ,36.0 ,   5.0 , 41.0 ,60.0 ,   26.0 ,    7.0 ,    5.0 ,    0.0 ,    0.0 , 13.0 ,14.0 ,RB  ,NYG    ,4            ,7            ,-           ,-            ,-            ,5            ,4            ,5            ,4            ,3             ,5             ,3             ,bye           ,4             ,2             ,6             ,6             ,2             ,60.0 ,4.3
  2023 ,REG         ,  10 ,Rachaad White         ,RB              ,TB        , 5.251764705882354  ,                  5.0                ,2.9056000000000006 ,           20 ,        51 , 58.5416508601418   ,-7.5416508601418         , 2.55               ,-0.37708254300709                ,    0.3                ,              0 ,00-0037256     ,Rachaad           ,White            ,                   1 ,R.White           ,Rachaad White         ,TB     ,216.2 ,930.8     ,4.8 , 50.3 ,407.6 ,  2.2 , 3.3 , 219.4 ,        13 ,1               ,Rachaad White         ,       ,    ,      ,      ,         ,       ,            6.0 , 3.0 ,38.0 , 5.0 , 2.0 , 267.9 ,  15.8 ,97.3%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,3.6 ,  3.6 ,604.0 ,      2.2 ,      1.4 ,   17.0 ,-40.0       ,   4.0 ,  119.0 ,  272.0 ,990     ,    ,      ,      ,    ,      ,        ,     ,          , 549.0 , 8.6 ,    ,     ,386.0 ,   9.0 ,38.0 ,   8.0 , 64.0 ,70.0 ,   21.0 ,    3.0 ,    2.0 ,    0.0 ,    0.0 ,  4.0 ,17.0 ,RB  ,TB     ,2            ,5            ,3           ,3            ,bye          ,4            ,6            ,7            ,4            ,3             ,7             ,2             ,5             ,2             ,2             ,7             ,4             ,4             ,70.0 ,4.1
  2023 ,REG         ,  10 ,Kenneth Walker        ,RB              ,SEA       , 5.458571428571428  ,                 21.052631578947366  ,2.992375           ,           19 ,        63 , 93.02797845653792  ,-34.02797845653792       , 3.3157894736842106 ,-1.89044324758544                ,    0.2777777777777778 ,              0 ,00-0038134     ,Kenneth           ,Walker           ,                   9 ,K.Walker          ,                      ,       ,      ,          ,    ,      ,      ,      ,     ,       ,        28 ,1               ,Kenneth Walker        ,       ,    ,      ,      ,         ,       ,            8.0 , 1.0 ,45.0 ,11.0 , 0.0 , 199.4 ,  13.3 ,96.8%  ,      ,         ,   ,     ,     ,      ,     ,       ,    ,    ,        ,    ,        ,4.1 ,  4.1 ,581.0 ,      2.7 ,      1.5 ,   25.0 ,-63.0       ,  23.0 ,  143.0 ,  219.0 ,905     ,    ,      ,      ,    ,      ,        ,     ,          , 259.0 , 8.9 ,    ,     ,324.0 ,  20.0 ,45.0 ,   3.0 , 29.0 ,37.0 ,   24.0 ,    7.0 ,    3.0 ,    1.0 ,    0.0 , 19.0 ,15.0 ,RB  ,SEA    ,5            ,2            ,3           ,0            ,bye          ,3            ,3            ,2            ,2            ,2             ,1             ,-             ,-             ,5             ,3             ,2             ,3             ,1             ,37.0 ,2.5
